Raw Data 		Experiment - JMMOligoTest12_12 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	533-580	
A4	Sample 4	2	2	5	570960	59.91	0.25	0.05
A4	Sample 4	2	2	6	645160	59.91	0.26	0.05
A4	Sample 4	2	2	7	719460	59.91	0.26	0.05
A4	Sample 4	2	2	8	793770	59.94	0.27	0.05
A4	Sample 4	2	2	9	868070	59.94	0.27	0.05
A4	Sample 4	2	2	10	942360	59.94	0.27	0.05
A4	Sample 4	2	2	11	1016660	59.94	0.28	0.05
A4	Sample 4	2	2	12	1090860	59.91	0.28	0.05
A4	Sample 4	2	2	13	1165170	59.94	0.29	0.05
A4	Sample 4	2	2	14	1239460	59.94	0.28	0.05
A4	Sample 4	2	2	15	1313770	59.94	0.28	0.05
A4	Sample 4	2	2	16	1388070	59.94	0.29	0.05
A4	Sample 4	2	2	17	1462370	59.94	0.29	0.05
A4	Sample 4	2	2	18	1536660	59.94	0.29	0.05
A4	Sample 4	2	2	19	1610870	59.94	0.29	0.05
A4	Sample 4	2	2	20	1685180	59.94	0.29	0.06
A4	Sample 4	2	2	21	1759490	59.94	0.29	0.06
A4	Sample 4	2	2	22	1833770	59.94	0.29	0.06
A4	Sample 4	2	2	23	1907980	59.94	0.30	0.06
A4	Sample 4	2	2	24	1982160	59.94	0.30	0.06
A4	Sample 4	2	2	25	2056460	59.94	0.30	0.06
A4	Sample 4	2	2	26	2130570	59.94	0.30	0.06
A4	Sample 4	2	2	27	2204870	59.94	0.30	0.06
A4	Sample 4	2	2	28	2279070	59.94	0.30	0.06
A4	Sample 4	2	2	29	2353270	59.94	0.30	0.06
A4	Sample 4	2	2	30	2427470	59.94	0.30	0.06
A4	Sample 4	2	2	31	2501670	59.91	0.31	0.06
A4	Sample 4	2	2	32	2575890	59.94	0.30	0.06
A4	Sample 4	2	2	33	2650170	59.94	0.30	0.06
A4	Sample 4	2	2	34	2724380	59.94	0.30	0.06
A4	Sample 4	2	2	35	2798670	59.94	0.30	0.06
A4	Sample 4	2	2	36	2872970	59.94	0.30	0.06
A4	Sample 4	2	2	37	2947280	59.94	0.30	0.06
A4	Sample 4	2	2	38	3021480	59.94	0.31	0.06
A4	Sample 4	2	2	39	3095680	59.94	0.31	0.06
A4	Sample 4	2	2	40	3169870	59.94	0.30	0.06
A5	Sample 5	2	2	1	273930	59.94	0.16	0.03
A5	Sample 5	2	2	2	348170	59.94	0.16	0.03
A5	Sample 5	2	2	3	422460	59.94	0.17	0.03
A5	Sample 5	2	2	4	496760	59.94	0.18	0.03
A5	Sample 5	2	2	5	570960	59.91	0.18	0.03
A5	Sample 5	2	2	6	645160	59.91	0.18	0.03
A5	Sample 5	2	2	7	719460	59.91	0.18	0.03
A5	Sample 5	2	2	8	793770	59.94	0.19	0.03
A5	Sample 5	2	2	9	868070	59.94	0.18	0.04
A5	Sample 5	2	2	10	942360	59.94	0.19	0.03
A5	Sample 5	2	2	11	1016660	59.94	0.20	0.04
A5	Sample 5	2	2	12	1090860	59.91	0.20	0.04
A5	Sample 5	2	2	13	1165170	59.94	0.20	0.04
A5	Sample 5	2	2	14	1239460	59.94	0.21	0.04
A5	Sample 5	2	2	15	1313770	59.94	0.21	0.04
A5	Sample 5	2	2	16	1388070	59.94	0.21	0.04
A5	Sample 5	2	2	17	1462370	59.94	0.21	0.04
A5	Sample 5	2	2	18	1536660	59.94	0.21	0.04
A5	Sample 5	2	2	19	1610870	59.94	0.21	0.04
A5	Sample 5	2	2	20	1685180	59.94	0.21	0.04
A5	Sample 5	2	2	21	1759490	59.94	0.22	0.04
A5	Sample 5	2	2	22	1833770	59.94	0.22	0.04
A5	Sample 5	2	2	23	1907980	59.94	0.22	0.04
A5	Sample 5	2	2	24	1982160	59.94	0.22	0.04
A5	Sample 5	2	2	25	2056460	59.94	0.22	0.04
A5	Sample 5	2	2	26	2130570	59.94	0.23	0.04
A5	Sample 5	2	2	27	2204870	59.94	0.22	0.04
A5	Sample 5	2	2	28	2279070	59.94	0.22	0.04
A5	Sample 5	2	2	29	2353270	59.94	0.23	0.04
A5	Sample 5	2	2	30	2427470	59.94	0.22	0.04
A5	Sample 5	2	2	31	2501670	59.91	0.23	0.04
A5	Sample 5	2	2	32	2575890	59.94	0.22	0.04
A5	Sample 5	2	2	33	2650170	59.94	0.22	0.04
A5	Sample 5	2	2	34	2724380	59.94	0.23	0.04
A5	Sample 5	2	2	35	2798670	59.94	0.23	0.04
A5	Sample 5	2	2	36	2872970	59.94	0.22	0.04
A5	Sample 5	2	2	37	2947280	59.94	0.23	0.04
A5	Sample 5	2	2	38	3021480	59.94	0.23	0.04
A5	Sample 5	2	2	39	3095680	59.94	0.23	0.04
A5	Sample 5	2	2	40	3169870	59.94	0.23	0.04
A6	Sample 6	2	2	1	273930	59.94	0.19	0.03
A6	Sample 6	2	2	2	348170	59.94	0.20	0.03
A6	Sample 6	2	2	3	422460	59.94	0.21	0.03
A6	Sample 6	2	2	4	496760	59.94	0.21	0.04
A6	Sample 6	2	2	5	570960	59.91	0.21	0.04
A6	Sample 6	2	2	6	645160	59.91	0.21	0.04
A6	Sample 6	2	2	7	719460	59.91	0.22	0.04
A6	Sample 6	2	2	8	793770	59.94	0.22	0.04
A6	Sample 6	2	2	9	868070	59.94	0.22	0.04
A6	Sample 6	2	2	10	942360	59.94	0.22	0.04
A6	Sample 6	2	2	11	1016660	59.94	0.23	0.04
A6	Sample 6	2	2	12	1090860	59.91	0.23	0.04
A6	Sample 6	2	2	13	1165170	59.94	0.23	0.04
A6	Sample 6	2	2	14	1239460	59.94	0.24	0.04
A6	Sample 6	2	2	15	1313770	59.94	0.24	0.04
A6	Sample 6	2	2	16	1388070	59.94	0.24	0.04
A6	Sample 6	2	2	17	1462370	59.94	0.25	0.04
A6	Sample 6	2	2	18	1536660	59.94	0.24	0.04
A6	Sample 6	2	2	19	1610870	59.94	0.24	0.04
A6	Sample 6	2	2	20	1685180	59.94	0.24	0.04
A6	Sample 6	2	2	21	1759490	59.94	0.25	0.04
A6	Sample 6	2	2	22	1833770	59.94	0.24	0.04
A6	Sample 6	2	2	23	1907980	59.94	0.25	0.04
A6	Sample 6	2	2	24	1982160	59.94	0.25	0.04
A6	Sample 6	2	2	25	2056460	59.94	0.25	0.04
A6	Sample 6	2	2	26	2130570	59.94	0.25	0.05
A6	Sample 6	2	2	27	2204870	59.94	0.24	0.05
A6	Sample 6	2	2	28	2279070	59.94	0.25	0.05
A6	Sample 6	2	2	29	2353270	59.94	0.25	0.05
A6	Sample 6	2	2	30	2427470	59.94	0.25	0.05
A6	Sample 6	2	2	31	2501670	59.91	0.26	0.04
A6	Sample 6	2	2	32	2575890	59.94	0.25	0.05
A6	Sample 6	2	2	33	2650170	59.94	0.25	0.04
A6	Sample 6	2	2	34	2724380	59.94	0.25	0.04
A6	Sample 6	2	2	35	2798670	59.94	0.25	0.05
A6	Sample 6	2	2	36	2872970	59.94	0.25	0.05
A6	Sample 6	2	2	37	2947280	59.94	0.25	0.05
A6	Sample 6	2	2	38	3021480	59.94	0.25	0.05
A6	Sample 6	2	2	39	3095680	59.94	0.25	0.05
A6	Sample 6	2	2	40	3169870	59.94	0.25	0.04
A7	Sample 7	2	2	1	273930	59.94	0.17	0.03
A7	Sample 7	2	2	2	348170	59.94	0.18	0.03
A7	Sample 7	2	2	3	422460	59.94	0.19	0.03
A7	Sample 7	2	2	4	496760	59.94	0.19	0.03
A7	Sample 7	2	2	5	570960	59.91	0.20	0.04
A7	Sample 7	2	2	6	645160	59.91	0.20	0.04
A7	Sample 7	2	2	7	719460	59.91	0.21	0.04
A7	Sample 7	2	2	8	793770	59.94	0.21	0.04
A7	Sample 7	2	2	9	868070	59.94	0.22	0.04
A7	Sample 7	2	2	10	942360	59.94	0.22	0.04
A7	Sample 7	2	2	11	1016660	59.94	0.22	0.04
A7	Sample 7	2	2	12	1090860	59.91	0.23	0.04
A7	Sample 7	2	2	13	1165170	59.94	0.23	0.04
A7	Sample 7	2	2	14	1239460	59.94	0.23	0.04
A7	Sample 7	2	2	15	1313770	59.94	0.24	0.05
A7	Sample 7	2	2	16	1388070	59.94	0.23	0.05
A7	Sample 7	2	2	17	1462370	59.94	0.24	0.05
A7	Sample 7	2	2	18	1536660	59.94	0.24	0.05
A7	Sample 7	2	2	19	1610870	59.94	0.24	0.05
A7	Sample 7	2	2	20	1685180	59.94	0.24	0.05
A7	Sample 7	2	2	21	1759490	59.94	0.25	0.05
A7	Sample 7	2	2	22	1833770	59.94	0.25	0.05
A7	Sample 7	2	2	23	1907980	59.94	0.25	0.05
A7	Sample 7	2	2	24	1982160	59.94	0.25	0.05
A7	Sample 7	2	2	25	2056460	59.94	0.26	0.05
A7	Sample 7	2	2	26	2130570	59.94	0.26	0.05
A7	Sample 7	2	2	27	2204870	59.94	0.25	0.05
A7	Sample 7	2	2	28	2279070	59.94	0.25	0.05
A7	Sample 7	2	2	29	2353270	59.94	0.25	0.05
A7	Sample 7	2	2	30	2427470	59.94	0.25	0.05
A7	Sample 7	2	2	31	2501670	59.91	0.26	0.05
A7	Sample 7	2	2	32	2575890	59.94	0.26	0.05
A7	Sample 7	2	2	33	2650170	59.94	0.26	0.05
A7	Sample 7	2	2	34	2724380	59.94	0.26	0.05
A7	Sample 7	2	2	35	2798670	59.94	0.26	0.05
A7	Sample 7	2	2	36	2872970	59.94	0.25	0.05
A7	Sample 7	2	2	37	2947280	59.94	0.25	0.05
A7	Sample 7	2	2	38	3021480	59.94	0.26	0.05
A7	Sample 7	2	2	39	3095680	59.94	0.26	0.05
A7	Sample 7	2	2	40	3169870	59.94	0.25	0.05
A8	Sample 8	2	2	1	273930	59.94	0.23	0.04
A8	Sample 8	2	2	2	348170	59.94	0.23	0.04
A8	Sample 8	2	2	3	422460	59.94	0.25	0.04
A8	Sample 8	2	2	4	496760	59.94	0.25	0.04
A8	Sample 8	2	2	5	570960	59.91	0.26	0.04
A8	Sample 8	2	2	6	645160	59.91	0.26	0.05
A8	Sample 8	2	2	7	719460	59.91	0.27	0.05
A8	Sample 8	2	2	8	793770	59.94	0.27	0.05
A8	Sample 8	2	2	9	868070	59.94	0.28	0.05
A8	Sample 8	2	2	10	942360	59.94	0.28	0.05
A8	Sample 8	2	2	11	1016660	59.94	0.28	0.05
A8	Sample 8	2	2	12	1090860	59.91	0.29	0.05
A8	Sample 8	2	2	13	1165170	59.94	0.29	0.05
A8	Sample 8	2	2	14	1239460	59.94	0.30	0.05
A8	Sample 8	2	2	15	1313770	59.94	0.30	0.05
A8	Sample 8	2	2	16	1388070	59.94	0.30	0.05
A8	Sample 8	2	2	17	1462370	59.94	0.30	0.05
A8	Sample 8	2	2	18	1536660	59.94	0.30	0.05
A8	Sample 8	2	2	19	1610870	59.94	0.31	0.05
A8	Sample 8	2	2	20	1685180	59.94	0.30	0.05
A8	Sample 8	2	2	21	1759490	59.94	0.31	0.06
A8	Sample 8	2	2	22	1833770	59.94	0.31	0.05
A8	Sample 8	2	2	23	1907980	59.94	0.31	0.06
A8	Sample 8	2	2	24	1982160	59.94	0.31	0.06
A8	Sample 8	2	2	25	2056460	59.94	0.31	0.06
A8	Sample 8	2	2	26	2130570	59.94	0.32	0.06
A8	Sample 8	2	2	27	2204870	59.94	0.31	0.06
A8	Sample 8	2	2	28	2279070	59.94	0.31	0.06
A8	Sample 8	2	2	29	2353270	59.94	0.31	0.06
A8	Sample 8	2	2	30	2427470	59.94	0.32	0.06
A8	Sample 8	2	2	31	2501670	59.91	0.32	0.06
A8	Sample 8	2	2	32	2575890	59.94	0.31	0.06
A8	Sample 8	2	2	33	2650170	59.94	0.32	0.06
A8	Sample 8	2	2	34	2724380	59.94	0.32	0.06
A8	Sample 8	2	2	35	2798670	59.94	0.32	0.06
A8	Sample 8	2	2	36	2872970	59.94	0.31	0.06
A8	Sample 8	2	2	37	2947280	59.94	0.31	0.06
A8	Sample 8	2	2	38	3021480	59.94	0.32	0.06
A8	Sample 8	2	2	39	3095680	59.94	0.32	0.06
A8	Sample 8	2	2	40	3169870	59.94	0.32	0.06
A9	Sample 9	2	2	1	273930	59.94	0.31	0.05
A9	Sample 9	2	2	2	348170	59.94	0.33	0.05
A9	Sample 9	2	2	3	422460	59.94	0.34	0.06
A9	Sample 9	2	2	4	496760	59.94	0.35	0.06
A9	Sample 9	2	2	5	570960	59.91	0.37	0.06
A9	Sample 9	2	2	6	645160	59.91	0.37	0.06
A9	Sample 9	2	2	7	719460	59.91	0.38	0.07
A9	Sample 9	2	2	8	793770	59.94	0.38	0.07
A9	Sample 9	2	2	9	868070	59.94	0.39	0.07
A9	Sample 9	2	2	10	942360	59.94	0.40	0.07
A9	Sample 9	2	2	11	1016660	59.94	0.41	0.07
A9	Sample 9	2	2	12	1090860	59.91	0.40	0.07
A9	Sample 9	2	2	13	1165170	59.94	0.41	0.07
A9	Sample 9	2	2	14	1239460	59.94	0.42	0.07
A9	Sample 9	2	2	15	1313770	59.94	0.42	0.07
A9	Sample 9	2	2	16	1388070	59.94	0.42	0.08
A9	Sample 9	2	2	17	1462370	59.94	0.43	0.08
A9	Sample 9	2	2	18	1536660	59.94	0.43	0.08
A9	Sample 9	2	2	19	1610870	59.94	0.43	0.08
A9	Sample 9	2	2	20	1685180	59.94	0.43	0.08
A9	Sample 9	2	2	21	1759490	59.94	0.44	0.08
A9	Sample 9	2	2	22	1833770	59.94	0.43	0.08
A9	Sample 9	2	2	23	1907980	59.94	0.44	0.08
A9	Sample 9	2	2	24	1982160	59.94	0.44	0.08
A9	Sample 9	2	2	25	2056460	59.94	0.44	0.08
A9	Sample 9	2	2	26	2130570	59.94	0.45	0.08
A9	Sample 9	2	2	27	2204870	59.94	0.45	0.08
A9	Sample 9	2	2	28	2279070	59.94	0.44	0.08
A9	Sample 9	2	2	29	2353270	59.94	0.44	0.08
A9	Sample 9	2	2	30	2427470	59.94	0.44	0.08
A9	Sample 9	2	2	31	2501670	59.91	0.45	0.08
A9	Sample 9	2	2	32	2575890	59.94	0.45	0.08
A9	Sample 9	2	2	33	2650170	59.94	0.45	0.08
A9	Sample 9	2	2	34	2724380	59.94	0.45	0.08
A9	Sample 9	2	2	35	2798670	59.94	0.45	0.08
A9	Sample 9	2	2	36	2872970	59.94	0.45	0.08
A9	Sample 9	2	2	37	2947280	59.94	0.45	0.08
A9	Sample 9	2	2	38	3021480	59.94	0.45	0.08
A9	Sample 9	2	2	39	3095680	59.94	0.45	0.08
A9	Sample 9	2	2	40	3169870	59.94	0.45	0.08
A10	Sample 10	2	2	1	273930	59.94	0.43	0.06
A10	Sample 10	2	2	2	348170	59.94	0.44	0.07
A10	Sample 10	2	2	3	422460	59.94	0.48	0.07
A10	Sample 10	2	2	4	496760	59.94	0.50	0.08
A10	Sample 10	2	2	5	570960	59.91	0.50	0.08
A10	Sample 10	2	2	6	645160	59.91	0.52	0.08
A10	Sample 10	2	2	7	719460	59.91	0.52	0.08
A10	Sample 10	2	2	8	793770	59.94	0.53	0.08
A10	Sample 10	2	2	9	868070	59.94	0.55	0.09
A10	Sample 10	2	2	10	942360	59.94	0.55	0.09
A10	Sample 10	2	2	11	1016660	59.94	0.56	0.09
A10	Sample 10	2	2	12	1090860	59.91	0.56	0.09
A10	Sample 10	2	2	13	1165170	59.94	0.56	0.09
A10	Sample 10	2	2	14	1239460	59.94	0.57	0.09
A10	Sample 10	2	2	15	1313770	59.94	0.58	0.09
A10	Sample 10	2	2	16	1388070	59.94	0.57	0.09
A10	Sample 10	2	2	17	1462370	59.94	0.58	0.09
A10	Sample 10	2	2	18	1536660	59.94	0.58	0.09
A10	Sample 10	2	2	19	1610870	59.94	0.58	0.09
A10	Sample 10	2	2	20	1685180	59.94	0.58	0.09
A10	Sample 10	2	2	21	1759490	59.94	0.59	0.10
A10	Sample 10	2	2	22	1833770	59.94	0.59	0.10
A10	Sample 10	2	2	23	1907980	59.94	0.59	0.10
A10	Sample 10	2	2	24	1982160	59.94	0.59	0.10
A10	Sample 10	2	2	25	2056460	59.94	0.60	0.10
A10	Sample 10	2	2	26	2130570	59.94	0.61	0.10
A10	Sample 10	2	2	27	2204870	59.94	0.60	0.10
A10	Sample 10	2	2	28	2279070	59.94	0.60	0.10
A10	Sample 10	2	2	29	2353270	59.94	0.60	0.10
A10	Sample 10	2	2	30	2427470	59.94	0.61	0.10
A10	Sample 10	2	2	31	2501670	59.91	0.61	0.10
A10	Sample 10	2	2	32	2575890	59.94	0.60	0.10
A10	Sample 10	2	2	33	2650170	59.94	0.61	0.10
A10	Sample 10	2	2	34	2724380	59.94	0.61	0.10
A10	Sample 10	2	2	35	2798670	59.94	0.61	0.10
A10	Sample 10	2	2	36	2872970	59.94	0.61	0.10
A10	Sample 10	2	2	37	2947280	59.94	0.60	0.10
A10	Sample 10	2	2	38	3021480	59.94	0.61	0.10
A10	Sample 10	2	2	39	3095680	59.94	0.61	0.10
A10	Sample 10	2	2	40	3169870	59.94	0.61	0.10
A11	Sample 11	2	2	1	273930	59.94	0.78	0.12
A11	Sample 11	2	2	2	348170	59.94	0.80	0.12
A11	Sample 11	2	2	3	422460	59.94	0.83	0.12
A11	Sample 11	2	2	4	496760	59.94	0.86	0.13
A11	Sample 11	2	2	5	570960	59.91	0.90	0.13
A11	Sample 11	2	2	6	645160	59.91	0.93	0.14
A11	Sample 11	2	2	7	719460	59.91	0.94	0.14
A11	Sample 11	2	2	8	793770	59.94	0.95	0.14
A11	Sample 11	2	2	9	868070	59.94	0.96	0.15
A11	Sample 11	2	2	10	942360	59.94	0.98	0.15
A11	Sample 11	2	2	11	1016660	59.94	0.99	0.15
A11	Sample 11	2	2	12	1090860	59.91	1.00	0.15
A11	Sample 11	2	2	13	1165170	59.94	1.02	0.16
A11	Sample 11	2	2	14	1239460	59.94	1.03	0.16
A11	Sample 11	2	2	15	1313770	59.94	1.03	0.16
A11	Sample 11	2	2	16	1388070	59.94	1.04	0.16
A11	Sample 11	2	2	17	1462370	59.94	1.05	0.16
A11	Sample 11	2	2	18	1536660	59.94	1.05	0.16
A11	Sample 11	2	2	19	1610870	59.94	1.06	0.16
A11	Sample 11	2	2	20	1685180	59.94	1.06	0.17
A11	Sample 11	2	2	21	1759490	59.94	1.07	0.17
A11	Sample 11	2	2	22	1833770	59.94	1.08	0.17
A11	Sample 11	2	2	23	1907980	59.94	1.07	0.17
A11	Sample 11	2	2	24	1982160	59.94	1.08	0.17
A11	Sample 11	2	2	25	2056460	59.94	1.08	0.17
A11	Sample 11	2	2	26	2130570	59.94	1.09	0.17
A11	Sample 11	2	2	27	2204870	59.94	1.09	0.17
A11	Sample 11	2	2	28	2279070	59.94	1.09	0.17
A11	Sample 11	2	2	29	2353270	59.94	1.10	0.17
A11	Sample 11	2	2	30	2427470	59.94	1.10	0.17
A11	Sample 11	2	2	31	2501670	59.91	1.11	0.17
A11	Sample 11	2	2	32	2575890	59.94	1.10	0.17
A11	Sample 11	2	2	33	2650170	59.94	1.11	0.17
A11	Sample 11	2	2	34	2724380	59.94	1.11	0.17
A11	Sample 11	2	2	35	2798670	59.94	1.11	0.17
A11	Sample 11	2	2	36	2872970	59.94	1.11	0.18
A11	Sample 11	2	2	37	2947280	59.94	1.11	0.18
A11	Sample 11	2	2	38	3021480	59.94	1.11	0.18
A11	Sample 11	2	2	39	3095680	59.94	1.11	0.18
A11	Sample 11	2	2	40	3169870	59.94	1.11	0.18
A12	Sample 12	2	2	1	273930	59.94	0.45	0.09
A12	Sample 12	2	2	2	348170	59.94	0.45	0.09
A12	Sample 12	2	2	3	422460	59.94	0.46	0.09
A12	Sample 12	2	2	4	496760	59.94	0.46	0.10
A12	Sample 12	2	2	5	570960	59.91	0.47	0.10
A12	Sample 12	2	2	6	645160	59.91	0.48	0.10
A12	Sample 12	2	2	7	719460	59.91	0.48	0.10
A12	Sample 12	2	2	8	793770	59.94	0.48	0.10
A12	Sample 12	2	2	9	868070	59.94	0.49	0.10
